OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009158,Leola Ditch Upstream Of Confluence W/Ditch 13-13 Site 4,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.2039600000,-89.7206300000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009160,Fourteen Mile Creek 5th Ave. Site 7,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.2286640000,-89.6778200000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009165,Leola Ditch Downstream Of Confluence W/Ditch 13-13 Site 4a,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.2038460000,-89.7216340000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009190,Tenmile Creek - CTH U (Site 3),River/Stream,Fisheries and Habitat Station,07070003,,,,,44.2713600000,-89.7244900000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009200,Ditch 5 / N Branch 10 Mile Creek - Taft Rd (Site 14),River/Stream,Fisheries and Habitat Station,07070003,,,,,44.3022400000,-89.5499040000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009445,BOWER CREEK (1) 50M UPSTREAM OF HWY GV,River/Stream,Fisheries and Habitat Station,04030204,,,,,44.4517900000,-87.9954300000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,009,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009462,Pleasant Valley Creek Upstream Kittleson Rd,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.8765600000,-89.7868700000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009475,Sugar River Upstream Of White Crossing Rd.,River/Stream,Fisheries and Habitat Station,07090004,,,,,43.0052070000,-89.5965800000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009476,SUGAR RIVER UPSTREAM OF VALLEY RD,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.9729920000,-89.5662500000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009555,Dry Creek - 1st Ave (Site 9),River/Stream,Fisheries and Habitat Station,07070003,,,,,44.1181560000,-89.5977800000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009558,Buckner Creek - 4th Ave (Site 13),River/Stream,Fisheries and Habitat Station,07070003,,,,,44.1412900000,-89.6582950000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009560,Unnamed Tributary (Leona Ditch) Aspen Ave Site 15,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.1702900000,-89.6967850000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009622,Big Roche A Cri Creek  at CTH W,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.1709820000,-89.6581100000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009630,Tagatz creek at CTH HWY B upstream,River/Stream,Fisheries and Habitat Station,04030201,,,,,43.9098430000,-89.4275500000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,077,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009692,West Branch Sugar At Hwy G Bridge (Segment #8),River/Stream,Fisheries and Habitat Station,07090004,,,,,42.9306370000,-89.6769260000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009819,Fall Creek at CTH T,River/Stream,Fisheries and Habitat Station,07050005,,,,,44.6676800000,-91.8257300000,,,,GPS-Unspecified,UNKWN,,,,,,,US,55,091,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009845,King Creek - King Creek at Pine Grove Rd.,River/Stream,Fisheries and Habitat Station,04030101,,,,,44.4148000000,-87.7985700000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,009,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009863,Coon Creek  - Coon Creek 3- 1010th St,River/Stream,Fisheries and Habitat Station,07050005,,,,,44.7017250000,-91.6501800000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,035,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009865,Coon Creek 4- Nelson Rd,River/Stream,Fisheries and Habitat Station,07050005,,,,,44.6905860000,-91.6328600000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,035,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10009948,Story Creek Near Hwy X,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.8135450000,-89.4962500000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,045,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010191,Fish Creek  - Fish Creek at Hwy 42 (In Park/Bridge),River/Stream,Fisheries and Habitat Station,04030102,,,,,45.1244960000,-87.2387160000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,029,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010534,Mukwonago River (1) - Upstream of HWY 83,River/Stream,Fisheries and Habitat Station,07120006,,,,,42.8564200000,-88.3288700000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,133,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010700,Pleasant Valley Br - Cty H Bridge Crossing (upstream site),River/Stream,Fisheries and Habitat Station,07090003,,,,,42.8916240000,-89.7797100000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010707,MECAN RIVER - 11TH RD IBI STATION 2,River/Stream,Fisheries and Habitat Station,04030201,,,,,44.0074770000,-89.3917200000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010708,GARFOOT CREEK  - GARFOOT CREEK AT CTY KP POP. EST.,River/Stream,Fisheries and Habitat Station,07070005,,,,,43.1119080000,-89.6817900000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010709,MECAN RIVER - CTH Y IBI STATION 1,River/Stream,Fisheries and Habitat Station,04030201,,,,,43.9886470000,-89.3587100000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010711,WEDDE CREEK - DEERBORN AVENUE STATION 1,River/Stream,Fisheries and Habitat Station,04030201,,,,,43.9669000000,-89.3733700000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,077,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010716,Chaffee Creek - CTH B,River/Stream,Fisheries and Habitat Station.  IBI Station 2.,04030201,,,,,43.9746320000,-89.4430700000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,077,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010761,Carter Creek at 1st Ave,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.0956270000,-89.5977900000,,,,GPS-Unspecified,UNKWN,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010800,Carter Creek  at Czech Ave/13th Dr,River/Stream,Fisheries and Habitat Station,07070003,,,,,43.9959500000,-89.8272800000,,,,GPS-Unspecified,UNKWN,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010835,Unnamed Trib To Carter Creek  at 11th Ave.,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.0284770000,-89.7978440000,,,,GPS-Unspecified,UNKWN,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010910,Story Creek At Sth 92,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.8279950000,-89.4876250000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,045,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010944,FROG POND CREEK - FROGPOND CREEK AT UNION-DANE RD,River/Stream,Fisheries and Habitat Station,07090002,,,,,42.8457570000,-89.2825900000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,105,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010955,Yahara River - Sth 59,River/Stream,Fisheries and Habitat Station,07090002,,,,,42.8265100000,-89.1725000000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,105,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010996,Bingham Creek  at 8th Dr.,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.0309500000,-89.7476650000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10010999,Little Roche A Cri Creek  at Cypress Ave,River/Stream,Fisheries and Habitat Station,07070003,,,,,44.0108150000,-89.7224350000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011031,Lodi-Spring Creek Cty J Up To Lodi Sewage Treatment Plant,River/Stream,Fisheries and Habitat Station,07070005,,,,,43.3285000000,-89.5381200000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,021,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011384,WEST BRANCH LITTLE PINE CREEK - W. BRANCH LT. PINE UPSTREAM 21,River/Stream,Fisheries and Habitat Station,04030201,,,,,44.0347180000,-89.3820650000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011386,East Branch Little Pine Creek - Cth Y,River/Stream,Fisheries and Habitat Station,04030201,,,,,44.0241780000,-89.3525000000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011387,Little Pine Creek - Czech Court,River/Stream,Fisheries and Habitat Station,04030201,,,,,43.9934800000,-89.3406000000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011735,GORDON CREEK - CTY RD. Z BRIDGE UPSTREAM 127 M,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.9549700000,-89.8254100000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011737,Gordon Creek  - 75 M Upstream Barber Rd.Bridge To First Power Pole Upstream Of Woods,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.9459230000,-89.8293600000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011846,Gordon Creek - Sandy Rock Rd. Bridge Upstream 200 M To End (Hoerr Property),River/Stream,Fisheries and Habitat Station,07090003,,,,,42.9084400000,-89.8648760000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,049,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011865,German Valley Br - Cty. Rd. Z Bridge,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.9414500000,-89.8290900000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011904,Otter Creek A2 - 50' U.S. Of Cth N,River/Stream,Fisheries and Habitat Station,07050007,,,,,45.0603680000,-91.8791700000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,033,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011931,Vermont Creek - Cty. Rd. Kp Bridge 150 M Upstream To Fenceline,River/Stream,Fisheries and Habitat Station,07070005,,,,,43.1353900000,-89.7513800000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10011966,BADGER MILL CREEK - STH. 69 UPSTREAM TO FENCELINE IN PASTURE,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.9645700000,-89.5484100000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012037,Rutland Br - Upstream Of Cty Rd. A,River/Stream,Fisheries and Habitat Station,07090002,,,,,42.8943060000,-89.3212600000,,,,GPS-Unspecified,NAD27,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012277,Marengo River at Altamont Rd,River/Stream,requested by Kris Stepenuck; Established for E. coli project site ID# WI0404,04010302,,,,,46.3554300000,-90.9782000000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,007,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012495,Bird Creek at Bicentennial Rd.,River/Stream,,04030201,,,,,44.0808530000,-89.3376200000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,137,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012609,Wendt Creek -  Hwy 78,River/Stream,,07070005,,,,,43.1756170000,-89.7687450000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013058,Brewery Creek at Brewery Creek Rd Upstream 300 M To End,River/Stream,Fisheries and Habitat Station and USGS station.,07070005,,,,,43.1190220000,-89.6403050000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013195,Pre-Emption Creek-40 Meters Upstream Of Camp 8 Road- Station #1,River/Stream,Fisheries and Habitat Station,04010302,,,,,46.3279800000,-91.0873800000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,007,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013336,Story Creek Bellbrook Rd. Bridge,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.8754000000,-89.4617000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013350,Mt Vernon Creek at Hwy U,River/Stream,Fisheries and Habitat Station,07090004,,,,,42.9405000000,-89.6473000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013632,Radley Creek - Hwy. 22 (Upstream),River/Stream,Fisheries and Habitat Station,04030202,,,,,44.2768000000,-89.1890000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,55,135,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10013685,RADLEY CREEK-DAYTON RD.,River/Stream,Fisheries and Habitat Station,04030202,,,,,44.2897720000,-89.1663000000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,135,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10014313,Melancthon Creek -Baseline Survey (atSth 80),River/Stream,Fisheries and Habitat Station,07070005,,,,,43.5025400000,-90.3528700000,,,,GPS-Unspecified,NAD83,,,,,,,US,55,103,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10014745,EAST BRANCH FOND DU LAC RIVER IMMEDIATELY BELOW 12 ST.,River/Stream,,04030203,,,,,43.7655680000,-88.4511100000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,039,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015141,Smith Conley Creek- (Cth K),River/Stream,Fisheries and Habitat Station,07090003,,,,,42.9403200000,-89.9209800000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,049,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015260,Otter Creek General Fish #5,River/Stream,Fisheries and Habitat Station,07070005,,,,,43.0343200000,-90.2643400000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,049,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015427,KITTLESON VALLEY CREEK- UPSTREAM TRUMAN RD,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.8729100000,-89.7838800000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015428,KITTLESON VALLEY CREEK - UPSTREAM STH 78,River/Stream,Fisheries and Habitat Station,07090003,,,,,42.8703700000,-89.8088000000,,,,GPS-Unspecified,WGS84,,,,,,,US,55,025,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016029,ROWAN CREEK - 20 M US HWY 51,River/Stream,20 M US HWY 51,07070005,,,,,43.3864110000,-89.3947660000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,021,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016104,Bark River at Hagedorn and Cushman Rds,River/Stream,67LM  15 M UPSTREAM FROM CUSHMANRD,07090002,,,,,42.9603730000,-88.6709330000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,055,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016238,Isherwood Lateral - Isherwood Rd (Sherwood - 15 M Below Bridge),River/Stream,15 M BELOW BRIDGE ON ISHERWOOD RD.,07070003,,,,,44.3955680000,-89.5081260000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016268,BIG ROCHE A CRI CREEK - 6TH AVE.,River/Stream,6TH AVE.,07070003,,,,,44.1634860000,-89.6984330000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016302,LEOLA DITCH - 100 FEET UPSTREAM 6TH AVE,River/Stream,100 FEET UPSTREAM 6TH AVE,07070003,,,,,44.2137760000,-89.6978640000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,001,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016359,Chaffee Creek - Dakota Ave,River/Stream,COUNTY B,04030201,,,,,43.9791260000,-89.4520800000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,077,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016427,Tenmile Creek - Evergreen Rd. (40 Yards Upstream),River/Stream,40 YARDS UPSTREAM OF EVERGREENROAD,07070003,,,,,44.2907520000,-89.6821800000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016431,BIG BROOK - 90 M UPSTREAM FROM BRIDGE (SUNSETDRIVE OFF B),River/Stream,90 M UPSTREAM FROM BRIDGE (SUNSETDRIVE OFF B),07030002,,,,,46.1992120000,-91.3234350000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,007,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016494,TRIBUTARY TO PLUM CREEK - DOWNSTREAM OF COUNTY LINE ROAD,River/Stream,DOWNSTREAM OF COUNTY LINE ROAD,04030204,,,,,44.3018320000,-88.1901640000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,009,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016495,PEBBLE CREEK - PB-14 - UPSTREAM OF RR BRIDGEBELOW CTH TT,River/Stream,PB-14 - UPSTREAM OF RR BRIDGEBELOW CTH TT,07120006,,,,,42.9940600000,-88.2894470000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,133,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016502,ASHWAUBENON CREEK - GRANT STREET,River/Stream,GRANT STREET,04030204,,,,,44.4450860000,-88.0987490000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,009,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016716,DITCH NO. 7 - 5 YDS DOWNSTREAM CULVERT ON OAKSTREET,River/Stream,5 YDS DOWNSTREAM CULVERT ON OAKSTREET,07070003,,,,,44.2611920000,-89.6718220000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016742,SUGAR CREEK - SUGAR CREEK COUNTY PARK - 150 FEETUPSTREAM FROM CREEK MOUTH,River/Stream,SUGAR CREEK COUNTY PARK - 150 FEETUPSTREAM FROM CREEK MOUTH,04030102,,,,,44.7883020000,-87.6604840000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,029,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016775,Neenah Cr. at Fox R. Bridge.,River/Stream,AT FOX R. BRIDGE.,04030201,,,,,43.7636680000,-89.5737800000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,077,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016848,Little Wolf River - CTH P (10 Yards Downstream Bridge),River/Stream,10 YARDS DOWNSTREAM BRIDGE ON CTHP,04030202,,,,,44.6515550000,-89.2101780000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,135,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016927,Buena Vista Creek - CTH BB (10 M. Upstream Of Bridge),River/Stream,10 M. UPSTREAM OF BRIDGE ON CTH BR,07070003,,,,,44.3674310000,-89.4731700000,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10017363,West Branch Blue Muonds Creek at Cth Kk,River/Stream,,07070005,,,,,43.1304660000,-89.8484600000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,049,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020547,Little Plover River At Eisenhower Ave,River/Stream,Little Plover augmentation test,07070003,,,,,44.4707340000,-89.5080950000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020548,Little Plover River At Kennedy Ave,River/Stream,Little Plover River Augmentation Test,07070003,,,,,44.4680200000,-89.4884600000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020631,Scuppernong River - 1395 meters Upstream of CTHY ZZ,River/Stream,"Baseline Fish, Habitat and Macroinvertebrates",07090002,,,,,42.9340440000,-88.4695050000,,,,Interpolation-Other,NAD83,,,,,,,US,55,133,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020693,Peterson Creek - Cty Q (Upstream of Bridge),River/Stream,,04030202,,,,,44.4341100000,-89.1637340000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,135,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020696,Peterson Creek - CTH B (upstream side of bridge),River/Stream,,04030202,,,,,44.4720100000,-89.2145100000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,135,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020731,Thornapple River-170 Yds Upstream Of Thornapple Grade Rd.,River/Stream,-90.97962189	45.65773773,07050001,,,,,45.6577220000,-90.9796500000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,113,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021403,Williams-Barneveld - Confluence Of E. Br. Pecatonica,River/Stream,,07090003,,,,,42.9564670000,-89.8960500000,,,,Interpolation-Photo,NAD83,,,,,,,US,55,049,,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021478,Blockhouse Creek Warmwater Smallmouth Bass,River/Stream,,07060003,,,,,42.6581900000,-90.5572740000,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,043,,,,,,,,,,STORET
